id,reason
1303011500,"봄에는 진달래, 가을에는 억새 등 경관이 아름다우며, 조망이 좋고 군립공원으로 지정된 점 등을 고려하여 선정, 북쪽의 팔공산과 함께 대구분지를 형성하며 낙동강을 끼고 있음. 고려말 공민왕 7년(1358년) 진보법사가 창건한 소재사(消災寺) 등이 유명"
2213142900,"고고시대에 형성된 등선계곡과 맥국시대의 산성터가 있는 유서깊은 산으로 기암괴석의 경관이 아름답고, 의암호와 북한강을 굽어보는 조망이 좋은 점 등을 고려하여 선정, 남쪽 골짜기 초입의 협곡과 등선폭포(登仙瀑布)가 특히 유명하고, 흥국사(興國寺), 금선사(金仙寺), 상원사(上院寺) 등 7개 사찰이 있음"
2403011500,"충청남도에서는 제일 높은 산으로 곳곳에 기암괴석과 바위 절벽이 있어 중부의 금강이라고 일컬을 정도로 경관이 아름다우며, 산정에서의 조망이 좋은 점 등을 고려하여 선정, 용굴, 사자굴, 견우장년대, 직녀탄금대, 북두칠성바위 등이 유명"
2501121000,"산세는 별로 크지 않으나 숲이 울창하고 곳곳이 기암괴석으로 이루어져 있어 경관이 빼어나며 천연기념물 제184호인 동백나무 숲이 있는 등 생태적 가치가 크고 도립공원으로 지정(1979년)된 점 등을 고려하여 선정, 백제 위덕왕 24년(577년) 검단선사가 창건한 선운사(禪雲寺)와 수령 5백년의 동백나무 ３천여 그루가 군락을 이루고 있는 선운사 동백 숲이 유명"
2207010900,"남한에서 세 번째로 높은 봉우리인 한계령, 마등령, 미시령 등 수많은 고개와 산줄기 계곡들이 어우러져 한국을 대표하는 산악미의 극치를 이루고 있으며, 국립공원(1970년 지정) 및 유네스코의 생물권 보존지역으로 지정(1982년)되어 관리되고 있는 점 등을 고려하여 선정, 백담사(百潭寺), 봉정암(鳳頂菴), 신흥사(新興寺), 계조암(繼祖菴), 오세암(五歲庵), 흔들바위, 토왕성폭포, 대승폭포 등이 특히 유명"
2717030900,"휴화산인 울릉도의 최고봉으로서 울릉도 모든 하천의 수원을 이루고, 식생이 특이한 원시림이 잘 보전되어 있는 점 등을 감안하여 선정, 울릉도에서는 유일하게 평지를 이룬 나리분지(羅里盆地)와 천연기념물 제189호로 지정(1967년)된 원시림에 유명. 나리동의 울릉국화 섬백리향의 군락은 천연기념물 제52호(1962년)로 지정되어 있음"
2302011300,"국망봉에서 비로봉, 연화봉으로 이어지는 해발 1,300여m의 일대 산군으로 1,000m이상은 고원지대와 같은 초원을 이루고 있으며, 국망천과 낙동강 상류로 들어가는 죽계천이 시작되고 국립공원으로 지정(1987년)된 점 등을 고려하여 선정, 주봉인 비로봉 일대에는 주목군락지(천연기념물 제244호)와 한국산 에델바이스인 솜다리가 군락을 이루고 있음. 희방사(喜方寺), 구인사, 소수서원(紹修書院 : 사적 제55호), 부석사(浮石寺), 온달성, 국립천문대 등이 유명"
2112130200,"규모는 작으나 상백운대, 하백운대, 중백운대 등 경관이 아름답고, 등산인의 선호도가 높아 ""81년 국민관광지로 지정된 점을 고려하여 선정, 원효폭포, 청량폭포, 선녀탕절벽과 가을철 단풍이 유명하며, 신라 무열왕 1년(654년)에 원효대사가 창건하였다고 전해지는 자재암이 있음"
2303021300,"예로부터 산세가 수려하여 제2금강 또는 소금강이라고도 불리울 정도로 경관이 아름답고 망개나무, 미선나무 등 1,000여 종이 넘는 동식물이 서식하고 있으며, 국립공원으로 지정(1970년)된 점 등을 고려하여 선정, 법주사(法住寺), 문장대, 천연기념물 제103호인 정이품송(正二品松) 및 천연기념물 제207호인 망개나무가 유명"
1704041600,"영남알프스 산군에 속하는 산으로 능선에는 광활한 억새와 바위절벽, 완만한 지대가 조화를 이루고 있으며 작천계곡, 파래소폭포 등이 있고 군립공원인 점 등을 고려하여 선정, 신불산 폭포자연휴양림 등이 유명"
2803010100,"경관이 아름답고 오래된 사찰과 문화재가 많으며 도립공원으로 지정(1983년)된 점 등을 고려하여 선정, 산 중턱에 큰 대밭이 있음. 유서 깊은 옥천사(玉泉寺)와 연대암,백련암, 청연암 등이 유명"
2215072100,"국내 제일의 산림지대를 이루고 있으며, 경관이 수려하여 국립공원으로 지정(1975년)된 점 등을 고려하여 선정, 연꽃모양으로 둘러선 다섯 개의 봉우리가 모두 모나지 않고 평평한 대지를 이루고 있는데서 산이름이 유래. 월정사(月精寺), 적멸보궁(寂滅寶宮), 상원사(上院寺)가 있음. 골짜기마다 사찰, 암자 등 많은 불교유적이 산재해 있는 등 우리나라 최고의 불교 성지로 유명"
2213103900,"산세는 크지 않으나 바위와 수목이 어우러진 경관이 아름다운 점 등을 고려하여 선정, 다섯 개의 바위 봉이 연이어 솟아있는 데서 산이름이 유래. 신라때 아도화상이 창건하였다고 전해지는 청평사(淸平寺)와 구성폭포가 유명. 청평사 경내에 있는 보물 제164호인 회전문이 유명"
2130103000,"옛부터 경기의 금강산이라 불리워질 만큼 기암괴석과 고산준령을 고루 갖춘 경관이 뛰어난 산이며, 특히 신라 선덕여왕때 창건한 용문사와 높이 62m, 둘레 14m에 달하는 은행나무(천연기념물 제30호)가 있는 등 역사, 문화적 가치가 높은 점을 고려하여 선정, 경기도에서 네 번째로 높은 산으로 미지산이라는 이름으로 불리었는데 조선을 개국한 이태조가 등극하면서 `용문산""이라 바꿔 부르게 되었다는 전설이 있음"
2217011600,"파로호, 춘천호, 소양호 등과 연접해 있으며 산림과 기암괴석이 어우러져 경관이 아름다우며 조망이 좋은 점 등을 고려하여 선정, 성불사터가 있으며 광바위, 주전자바위, 바둑바위 등 갖가지 전설을 간직한 실물을 닮은 바위가 유명"
2720052300,"구연동(臼淵洞), 얼음골이라 부르는 동학(洞壑), 해바위(景岩) 등 천태만상의 기암괴석이 계곡과 어우러져 경관이 수려하고 군립공원으로 지정(1983년)된 점 등을 고려하여 선정, 보물 제835호 대웅전, 제678호 삼층석탑, 제193호 석등, 제316호 원응국사비, 제317호 석조여래좌상 등 각종 문화유적이 있는 운문사가 있음. 석남사 경내에 있는 4백년의 수령을 자랑하는 처진 소나무(반송 : 천연기념물 제180호)가 유명"
2101062700,"주봉인 망경대를 둘러싼 경관이 경기 소금강이라고 불리울 만큼 뛰어난 점 등을 고려하여 선정, 천년고찰인 현등사 및 백년폭포, 오랑캐소, 눈썹바위, 코끼리바위, 망경대, 무우폭포, 큰골내치기암벽, 노채애기소 등 운악8경이 유명"
2515042400,"운일암(雲日岩), 반일암(半日岩)으로 유명한 대불천(大佛川) 계곡이 있으며, 물이 맑고 암벽과 숲으로 둘러싸여 경관이 아름답고 자연휴양림이 있는 점 등을 고려하여 선정, 북두칠성의 전설이 담겨있는 '칠성대'와 조선시대 송익필의 전설이 얽혀 있는 `오성대""가 유명"
2307083700,"산세가 험준하고 기암이 어우러져 예로부터 신령스런 산으로 여겨졌으며 송계 8경과 용하 9곡이 있고 국립공원으로 지정(1984년)된 점 등을 고려하여 선정, 신라말 마의태자와 덕주공주가 마주보고 망국의 한을 달래고 있다는 미륵사지의 석불입상, 덕주사의 마애불 및 덕주산성 등이 유명"
2601072300,"경관이 아름다우며 난대림과 온대림이 혼생하여 생태적 가치가 크고 국립공원으로 지정(1988년)된 점 등을 고려하여 선정, 천황봉을 중심으로 무위사 극락보전(국보 제13호), 도갑사 해탈문(국보 제50호)가 있음. 구정봉 밑 용암사터 근처에는 우리나라에서 가장 높은 곳에 위치한 국보 제144호인 마애여래좌상이 유명"
2130093200,"능선이 완만하고 부드러우며, 수량이 풍부한 계곡과 기암괴석 및 울창한 숲이 어우러져 경관이 아름다운 점 등을 고려하여 선정, 신라 법흥왕 27년(540년)에 인도에서 불법을 우리나라에 들여온 마라가미 스님에게 법흥왕이 하사한 사찰인 현등사가 유명, 자연휴양림이 있음"
2204113300,"아름다운 여러 계곡들을 끼고 있어 계곡탐험코스로 적합하며, 산림이 울창하고 천연노천온천인 덕구온천과 용소골의 폭포와 소가 많은 등 경관이 아름다운 점을 고려하여 선정, 울진조씨가 매사냥을 하다가 잃어버린 매를 이 산에서 찾고는 산 이름을 응봉이라 한 뒤 근처에 부모의 묘자리를 쓰자 집안이 번성하였다는 전설이 전해지고 있음. 정상에서 멀리 백암산, 통고산, 함백산, 태백산을 조망할 수 있는 곳으로 유명"
2511992400,"덕산계곡을 비롯한 크고 작은 계곡과 윗용소, 아랫용소 등 연못 및 기암괴석이 산림과 어우러져 군립공원(1986년)으로 지정된 점 등을 고려하여 선정, 산등에서 동쪽 능선으로 펼쳐진 광활한 갈대밭과 덕산용소계곡이 유명"
2807063600,"산세가 부드러우면서도 정상 일대에는 거대한 암벽을 갖추고 있어 경관이 아름다우며 우리나라에서 가장 넓은 억새밭인 사자평이 있는 점 등을 고려하여 선정, 삼복 더위에 얼음이 어는 천연기념물 제224호 얼음골이 있음. 신라 진덕여왕때 창건하고 서산대사가 의병을 모집한 곳인 표충사가 유명"
2505061400,"가을에 마치 온 산이 빨간 치마를 입은 여인네의 모습과 같다 하여 이름이 붙여질 정도로 경관이 뛰어나며 덕유산 국립공원구역인 점 등을 고려하여 선정, 고려 공민왕 23년(1374) 최영 장군이 탐라를 토벌한 후 귀경길에 이 곳을 지나다가 산의 형세가 요새로서 적지임을 알고 왕에게 건의하여 축성된 적상산성(사적 제146호)과 안국사 등이 유명"
2210012400,"원시림이 울창하고 모데미풀 등이 자생하는 등 생태적 가치가 커 유네스코에서 생물권보존구역으로 지정하고, 산림유전자원보호림으로 관리되고 있는 점 등을 고려하여 선정. 특히 제1회 아름다운 숲 전국대회에서 보전되어야 할 숲으로 선정. 12담 구곡으로 불리는 오색약수터 및 주전골 성국사터에 있는 보물 제497호인 양양 오색리 삼층석탑이 있음"
2611193200,"예로부터 소강남(小江南)이라 부른 명산으로 깊은 계곡과 울창한 숲, 폭포, 약수 등 자연경관이 아름답고, 불교 사적지가 많으며, 도립공원으로 지정(1979년)된 점 등을 고려하여 선정, 목조삼존불감(국보 제42호), 고려고종제서(高麗高宗制書 : 국보 제43호), 송광사국사전(국보 제56호) 등 많은 국보를 보유한 송광사와 곱향나무(천연기념물 제88호)가 유명"
2721022000,"석병산으로 불리울 만큼 기암괴봉과 석벽이 병풍처럼 둘러서 경관이 아름다우며 국립공원으로 지정(1976년)된 점 등을 고려하여 선정, 대전사(大典寺), 주왕암이 있음. 주왕굴을 중심으로 남아있는 자하성의 잔해는 주왕과 고려군의 싸움의 전설이 깃들여 있는 곳으로 유명"
2707083600, 
2809040100,"신라 5악중 남악으로 남한 내륙의 최고봉인 천왕봉(1,915.4m)을 주봉으로 노고단(1,507m), 반야봉(1,731.8m) 등 동서로 100여리의 거대한 산악군을 이뤄 ""지리산 12동천""을 형성하는 등 경관이 뛰어나고 우리나라 최대의 자연생태계 보고이며 국립공원 제1호로 지정(1967년)된 점 등을 고려하여 선정, 어리석은 사람이 머물면 지혜로운 사람으로 달라진다고 한데서 산이름이 유래.화엄사, 천은사, 연곡사, 쌍계사 등이 유명"
2816132100,"한려수도의 빼어난 경관과 조화를 이루고 특히 불모산, 가마봉, 향봉, 옥녀봉 등 산 정상부의 바위산이 기암괴석을 형성하고 조망이 좋은 점 등을 고려하여 선정,""지리산이 바라 보이는 산""이란 뜻에서 산이름이 유래하였으며, 현지에서는 지리산이라고도 불리워지고 있음. 다도해의 섬을 조망할 수 있으며 기묘한 바위 능선이 특히 유명"
2618021900,"호남의 5대 명산으로 꼽을 만큼 경관이 아름다우며 조망이 좋고 도립공원으로 지정(1998년)된 점 등을 고려하여 선정, 신라시대에 세워진 천관사와 동백숲이 유명하고, 자연휴양림이 있음"
2111091500,"산꼭대기를 중심으로 능선이 사방에 뻗어있어 어느 지점에서나 정상을 볼수 있는 특이한 산세와 식물상이 풍부하여 식물관찰 산행지로 이름나 있는 점 등을 고려하여 선정, 산 남쪽에 천마산스키장이 있음"
2810181300,"금강산의 축소판이라고 불릴 정도로 경관이 뛰어나고, 특히 산정상부에 드넓은 초원과 산지습지가 발달하여 끈끈이주걱 등 희귀식물과 수서곤충이 서식하는 등 생태적 가치가 높은 점을 고려하여 선정, 봄에는 진달래와 철쭉, 가을에는 능선의 억새가 장관을 이루며, 원효대사가 창건했다는 내원사가 있음"
2304053500,"충북의 설악산으로 불려질 만큼 경관이 아름다운 점 등을 고려하여 선정, 고려시대 대각국사 의천이 창건한 영국사와 수령이 약 500년 된 은행나무(천연기념물 제223호), 3층석탑(보물 제533호), 원각국사비(보물 제534호) 등이 유명"
2708013300,"산세는 크지 않으나 연이어 솟는 바위 봉우리와 기암절벽이 어우러져 예로부터 소금강으로 꼽힐 만큼 산세가 수려하고, 도립공원으로 지정(1982년)된 점 등을 고려하여 선정, 원효대사가 창건한 유리보전, 신라시대의외청량사, 최치원의 유적지인 고운대와 독서당, 공민왕이 홍건적의 난을 피해 은신한 오마대(五馬臺)와 청량산성, 김생이 글씨를 공부하던 김생굴, 퇴계 이황이 수도하며 성리학을 집대성한 오산당(청량정사) 등 역사적 유적지로 유명"
2607102100,"울창한 산림과 담양호가 어우려져 경관이 아름다우며 추월난이 자생하는 점 등을 고려하여 선정, 산 정상에서 65m 정도 아래 지점에 있는 보리암(菩提庵)과 전라북도 순창을 경계로 한 산록에 있는 용추사가 유명"
2101033200,"소나무와 잣나무 장령림이 울창한 숲을 이루고 단애가 형성되어 있으며, 산 정상에서 북으로는 운악산, 명지산, 화악산이 보이고, 동남쪽으로 청평호가 보이는 등 조망이 뛰어난 점을 고려하여 선정, 가평 7경의 하나인 축령백림과 남이장군의 전설이 깃든 남이바위, 수리바위 축령백림 등이 유명. 자연휴양림이 있음"
2209132600,"주봉인 비로봉을 중심으로 남대봉 (1,180m)과 매화산(1,083.1m) 등 1천여 미터의 고봉들이 연이어 있어 경관이 아름다우며 곳곳에 산성과 사찰, 사적지들이 널리 산재해 있고 국립공원으로 지정(1984년)된 점 등을 고려하여 선정, 구룡계곡, 부곡계곡, 금대계곡 등과 신선대, 구룡소, 세렴폭포, 상원사 등이 있음. 사계절별로 봄 진달래와 철쭉, 여름 구룡사의 울창한 숲과 깨끗한 물, 가을의 단풍, 겨울 설경이 유명"
2414022100,"백운동 계곡 등 경관이 아름다우며 도립공원으로 지정(1973년)된 점 등을 고려하여 선정, 계곡은 깊고 급하며 지천과 계곡을 싸고 돌아 7곳에 명당이 생겼다는 데서 산이름이 유래. 신라 문성왕 때 보조(普照) 승려가 창건한 장곡사(長谷寺)에 있는 철조약사여래좌상(보물 제174호) 등이 유명"
2214211300,"예로부터 삼한의 명산이라 불리웠으며 산 정상에는 고산 식물이 자생하고 겨울 흰 눈으로 덮인 주목군락의 설경 등 경관이 뛰어나며 도립공원으로 지정(1989년)된 점 등을 고려하여 선정, 삼국사기에 따르면 산 정상에 있는 천제단에서 왕이 친히 천제를 올렸다는 기록이 있음. 망경사, 백단사 등이 유명"
2208064100,"경관이 아름답고 고구려 시대에 쌓았던 토성인 태화산성 등 역사적 유적이 있고, 고씨동굴(高氏洞窟 : 천연기념물 제219호) 등이 소재하고 있는 점 등을 고려하여 선정"
1304461200,"비로봉(毘盧峰)을 중심으로 하여 동서로 16km에 걸친 능선 경관이 아름다우며 대도시 근교에서는 가장 높은 산으로 도시민에게 휴식처를 제공하고 도립공원으로 지정(1980년)된 점 등을 고려하여 선정, 동화사(桐華寺), 은해사(銀海寺), 부인사(符仁寺), 송림사(松林寺), 관암사(冠岩寺) 등 불교문화의 성지로 유명."
2216075500,"산은 나지막하고 규모도 작으나 여덟개의 바위봉이 팔짱 낀 8형제처럼 이여져 있고 홍천강과 연접하여 경관이 아름다운 점 등을 고려하여 선정, 국민관광지로 지정되어 있음"
2602132900,"여덟개의 암봉으로 이루어진 산세가 험준하고 기암괴석이 많으며 조망이 좋고 도립공원으로 지정(1998년)된 점 등을 고려하여 선정, 예전에 화엄사, 송광사, 대흥사와 함께 호남 4대 사찰로 꼽히던 능가사가 있음. 신선대, 강산폭포 및 자연휴양림이 있음. 정상에서 대마도까지 보일 정도로 조망이 좋음"
2902194100,"남한에서 가장 높은 우리나라 3대 영산의 하나로 산마루에는 분화구인 백록담이 있고 1,800여종의 식물과 울창한 자연림 등 고산식물의 보고이며 국립공원으로 지정(1970년)된 점 등을 고려하여 선정, 남한의 최고봉으로서 백록담, 탐라계곡, 안덕계곡, 왕관릉, 성판암, 천지연 등이 유명"
2101023600,"경기 제１의 고봉으로 애기봉을 거쳐 수덕산까지 약 10㎞의 능선 경관이 뛰어나며 시계가 거의１백㎞에 달하는 등 조망이 좋은 점 등을 고려하여 선정, 집다리골 자연휴양림이 있으며, 정상에서 중서부지역 대부분의 산을 조망할 수 있음"
2814140100,"억새밭과 진달래 군락 등 경관이 아름다우며 화왕산성, 목마산성 등이 있고 군립공원인 점 등을 고려하여 선정, 해마다 정월대보름이 되면 정상 일대의 억새평전에서 달맞이 행사가 열림. 정상에 화산활동으로 생긴 분화구 못(용지)이 3개 있음. 송현동 고분군 및 석불좌상, 대웅전 등 4점의 보물이 있는 관룡사 등이 유명"
2820020300,"화강암 기암괴석과 소나무, 철쭉, 활엽수림이 어우러져 경관이 아름다운 점 등을 고려하여 선정, 합천호 푸른물에 하봉, 중봉, 상봉의 산 그림자가 잠기면 세송이 매화꽃이 물에 잠긴 것 같다고 하여 수중매라는 별칭으로도 불림. 산 아래의 황매평전에는 목장지대와 고산 철쭉 자생지가 있으며, 통일신라시대의 고찰인 염암사지(사적131호)가 유명"
2819072400,"거망에서 황석으로 이어지는 능선에 있는 광활한 억새밭 등 경관이 아름답고 황석산성 등 역사적 유적이 있는 점 등을 고려하여 선정, 정유재란 당시 왜군에게 마지막까지 항거하던 사람들이 성이 무너지자 죽음을 당하고 부녀자들은 천길 절벽에서 몸을 날려 지금껏 황석산 북쪽 바위 벼랑이 핏빛이라는 전설이 있는 황석산성이 있음."
2706133700,"전체적인 산세는 특징 없이 완만한 편이나 산림이 울창하고 산 동쪽으로 흘러내리는 계곡은 곳곳에 폭포와 소를 이뤄 계곡미가 아름다운 점 등을 고려하여 선정, 특히 직지사 서쪽 200m 지점에 있는 천룡대부터 펼쳐지는 능여계곡은 대표적인 계곡으로 봄철에는 진달래, 벚꽃, 산목련이 유명."
2707040400,"울창한 산림이 암벽과 어우러져 경관이 아름다우며 황장목이 유명하고 조선시대 봉산 표지석이 있는 등 경관 및 산림문화적 측면을 고려하여 선정, 동국여지승람, 대동지지, 예천군 읍지 등에는 작성산으로 표기"
2301072800,산 전체가 하나의 바위처럼 보이고 바위 낭떠러지들이 하얗게 드러나 있어 주변의 산에서뿐만 아니라 먼 산에서도 쉽게 알아볼 수 있으며 기암괴석과 풍부한 수량이 어우러진 백운곡 등 경관이 수려하고 마애본좌상 등 역사유적이 있는 점 등을 고려하여 선정
